Hotel_name,Date,Price,Client,Rating,Grade,Address,Day
레슬리 호텔,2023-08-28,46500,1,7.8,4,"제주, 대한민국",월
켄싱턴리조트 서귀포,2023-08-28,214050,1,8.1,4,"서귀포, 대한민국",월
제주 항공우주 호텔,2023-08-28,69091,1,8.4,4,"서귀포, 대한민국",월
유니호텔 제주,2023-08-28,98264,1,7.7,4,"제주, 대한민국",월
금호 제주 리조트,2023-08-28,141569,1,7.4,4,"서귀포, 대한민국",월
신신호텔 제주공항,2023-08-28,38836,1,7.6,4,"제주, 대한민국",월
제주 센트럴시티호텔,2023-08-28,61610,1,7.7,3,"제주, 대한민국",월
롯데 호텔 제주,2023-08-28,500000,2,8.8,5,"서귀포, 대한민국",월
라마다 제주 시티 호텔,2023-08-28,76186,2,8.1,4,"제주, 대한민국",월
파르나스 호텔 제주,2023-08-28,620000,2,9.2,5,"서귀포, 대한민국",월
베스트웨스턴 제주호텔,2023-08-28,65819,2,7.6,4,"제주, 대한민국",월
랜딩관 제주신화월드 호텔앤리조트,2023-08-28,195248,2,8.3,5,"서귀포, 대한민국",월
메종 글래드 제주,2023-08-28,114436,2,8.1,5,"제주, 대한민국",월
에코랜드 호텔,2023-08-28,344213,2,8.6,5,"제주, 대한민국",월
제주 신라 호텔,2023-08-28,496548,2,9.0,5,"서귀포, 대한민국",월
라마다 프라자 제주 호텔,2023-08-28,181818,2,8.2,5,"제주, 대한민국",월
그랜드 하얏트 제주,2023-08-28,427998,2,8.8,5,"제주, 대한민국",월
신라스테이 제주,2023-08-28,113850,2,8.0,4,"제주, 대한민국",월
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,2023-08-28,88055,2,7.7,4,"제주, 대한민국",월
호텔 브릿지 서귀포,2023-08-28,45592,2,8.0,4,"서귀포, 대한민국",월
제주 부영 호텔&리조트,2023-08-28,180992,2,9.1,5,"서귀포, 대한민국",월
휘닉스 제주 섭지코지,2023-08-28,311690,2,7.8,4,"서귀포, 대한민국",월
탐라스테이 호텔 제주,2023-08-28,95483,2,7.7,4,"제주, 대한민국",월
더 베스트 제주 성산,2023-08-28,48348,2,7.9,4,"서귀포, 대한민국",월
호텔 리젠트 마린 더 블루,2023-08-28,113843,2,8.2,4,"제주, 대한민국",월
그랜드 조선 제주,2023-08-28,425000,2,8.9,5,"서귀포, 대한민국",월
롯데시티호텔 제주,2023-08-28,163637,2,8.5,4,"제주, 대한민국",월
더 그랜드 섬오름,2023-08-28,170000,2,8.3,3,"서귀포, 대한민국",월
더큐브 리조트 제주,2023-08-28,78383,2,8.2,4,"서귀포, 대한민국",월
코델리아 S 호텔,2023-08-28,33058,2,7.6,3,"서귀포, 대한민국",월
서머셋 제주신화월드,2023-08-28,605045,2,8.6,5,"서귀포, 대한민국",월
히든 클리프 호텔&네이쳐,2023-08-28,260000,2,8.3,5,"서귀포, 대한민국",월
해비치 호텔 & 리조트,2023-08-28,450000,2,8.6,5,"서귀포, 대한민국",월
엠버퓨어힐호텔&리조트,2023-08-28,371901,2,9.2,5,"제주, 대한민국",월
신화관 제주신화월드 호텔앤리조트,2023-08-28,339364,2,8.3,5,"서귀포, 대한민국",월
유탑 유블레스호텔,2023-08-28,123055,2,8.0,4,"제주, 대한민국",월
캠퍼트리 호텔 앤 리조트,2023-08-28,140579,2,8.4,4,"제주, 대한민국",월
한림리조트,2023-08-28,193305,2,8.8,4,"제주, 대한민국",월
그라벨 호텔,2023-08-28,111271,2,8.1,3,"제주, 대한민국",월
호텔 케니 서귀포,2023-08-28,33464,2,8.1,4,"서귀포, 대한민국",월
브라운 스위트 제주,2023-08-28,53413,2,7.3,5,"서귀포, 대한민국",월
메리어트관 제주신화월드 호텔앤리조트,2023-08-28,269488,2,8.4,4,"서귀포, 대한민국",월
호텔 난타,2023-08-28,68470,2,8.6,4,"제주, 대한민국",월
서귀포 JS호텔,2023-08-28,54515,2,8.4,3,"서귀포, 대한민국",월
스타즈 호텔 제주 로베로점,2023-08-28,35784,2,8.0,4,"제주, 대한민국",월
제주 디 아일랜드 블루 호텔,2023-08-28,59500,2,8.1,4,"서귀포, 대한민국",월
WE호텔 제주,2023-08-28,196364,2,8.5,5,"서귀포, 대한민국",월
라온 호텔 앤 리조트,2023-08-28,67382,2,6.8,4,"제주, 대한민국",월
엠스테이 호텔 제주,2023-08-28,35362,2,7.8,4,"서귀포, 대한민국",월
호텔 샬롬 제주,2023-08-28,48875,2,7.9,5,"제주, 대한민국",월
호텔 토스카나,2023-08-28,277686,2,9.0,4,"서귀포, 대한민국",월
오션스위츠 제주 호텔,2023-08-28,86569,2,8.1,4,"제주, 대한민국",월
아시아호텔,2023-08-28,46705,2,8.4,5,"제주, 대한민국",월
글로스터 호텔 제주,2023-08-28,79850,2,8.3,3,"제주, 대한민국",월
스위트 호텔 제주,2023-08-28,171269,2,8.3,3,"서귀포, 대한민국",월
레슬리 호텔,2023-08-28,47568,2,7.8,4,"제주, 대한민국",월
켄싱턴리조트 서귀포,2023-08-28,214050,2,8.1,4,"서귀포, 대한민국",월
제주 항공우주 호텔,2023-08-28,69091,2,8.4,4,"서귀포, 대한민국",월
유니호텔 제주,2023-08-28,98264,2,7.7,4,"제주, 대한민국",월
금호 제주 리조트,2023-08-28,141569,2,7.4,4,"서귀포, 대한민국",월
신신호텔 제주공항,2023-08-28,38836,2,7.6,4,"제주, 대한민국",월
제주 센트럴시티호텔,2023-08-28,61610,2,7.7,3,"제주, 대한민국",월
롯데 호텔 제주,2023-08-28,500000,3,8.8,5,"서귀포, 대한민국",월
라마다 제주 시티 호텔,2023-08-28,84977,3,8.1,4,"제주, 대한민국",월
파르나스 호텔 제주,2023-08-28,700000,3,9.2,5,"서귀포, 대한민국",월
베스트웨스턴 제주호텔,2023-08-28,74997,3,7.6,4,"제주, 대한민국",월
랜딩관 제주신화월드 호텔앤리조트,2023-08-28,253872,3,8.3,5,"서귀포, 대한민국",월
메종 글래드 제주,2023-08-28,150052,3,8.1,5,"제주, 대한민국",월
에코랜드 호텔,2023-08-28,424628,3,8.6,5,"제주, 대한민국",월
제주 신라 호텔,2023-08-28,558250,3,9.0,5,"서귀포, 대한민국",월
라마다 프라자 제주 호텔,2023-08-28,185950,3,8.2,5,"제주, 대한민국",월
그랜드 하얏트 제주,2023-08-28,428000,3,8.8,5,"제주, 대한민국",월
신라스테이 제주,2023-08-28,154440,3,8.0,4,"제주, 대한민국",월
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,2023-08-28,98141,3,7.7,4,"제주, 대한민국",월
호텔 브릿지 서귀포,2023-08-28,94683,3,8.0,4,"서귀포, 대한민국",월
제주 부영 호텔&리조트,2023-08-28,211308,3,9.1,5,"서귀포, 대한민국",월
휘닉스 제주 섭지코지,2023-08-28,311690,3,7.8,4,"서귀포, 대한민국",월
탐라스테이 호텔 제주,2023-08-28,184380,3,7.7,4,"제주, 대한민국",월
더 베스트 제주 성산,2023-08-28,62295,3,7.9,4,"서귀포, 대한민국",월
호텔 리젠트 마린 더 블루,2023-08-28,113843,3,8.2,4,"제주, 대한민국",월
그랜드 조선 제주,2023-08-28,427273,3,8.9,5,"서귀포, 대한민국",월
롯데시티호텔 제주,2023-08-28,177728,3,8.5,4,"제주, 대한민국",월
더 그랜드 섬오름,2023-08-28,190000,3,8.3,3,"서귀포, 대한민국",월
더큐브 리조트 제주,2023-08-28,86221,3,8.2,4,"서귀포, 대한민국",월
코델리아 S 호텔,2023-08-28,33058,3,7.6,3,"서귀포, 대한민국",월
서머셋 제주신화월드,2023-08-28,605045,3,8.6,5,"서귀포, 대한민국",월
히든 클리프 호텔&네이쳐,2023-08-28,370182,3,8.3,5,"서귀포, 대한민국",월
신화관 제주신화월드 호텔앤리조트,2023-08-28,433636,3,8.3,5,"서귀포, 대한민국",월
유탑 유블레스호텔,2023-08-28,157091,3,8.0,4,"제주, 대한민국",월
캠퍼트리 호텔 앤 리조트,2023-08-28,319091,3,8.4,4,"제주, 대한민국",월
한림리조트,2023-08-28,200267,3,8.8,4,"제주, 대한민국",월
그라벨 호텔,2023-08-28,119835,3,8.1,3,"제주, 대한민국",월
호텔 케니 서귀포,2023-08-28,41000,3,8.1,4,"서귀포, 대한민국",월
브라운 스위트 제주,2023-08-28,65990,3,7.3,5,"서귀포, 대한민국",월
메리어트관 제주신화월드 호텔앤리조트,2023-08-28,354539,3,8.4,4,"서귀포, 대한민국",월
호텔 난타,2023-08-28,114089,3,8.6,3,"제주, 대한민국",월
스타즈 호텔 제주 로베로점,2023-08-28,93388,3,8.0,4,"제주, 대한민국",월
골든튤립 제주성산호텔,2023-08-28,75294,3,7.7,4,"서귀포, 대한민국",월
제주 디 아일랜드 블루 호텔,2023-08-28,68000,3,8.1,5,"서귀포, 대한민국",월
WE호텔 제주,2023-08-28,214215,3,8.5,3,"서귀포, 대한민국",월
엠스테이 호텔 제주,2023-08-28,35362,3,7.8,4,"서귀포, 대한민국",월
호텔 샬롬 제주,2023-08-28,57852,3,7.9,4,"제주, 대한민국",월
호텔 토스카나,2023-08-28,304704,3,9.0,5,"서귀포, 대한민국",월
오션스위츠 제주 호텔,2023-08-28,103306,3,8.1,4,"제주, 대한민국",월
아시아호텔,2023-08-28,71658,3,8.4,4,"제주, 대한민국",월
글로스터 호텔 제주,2023-08-28,79850,3,8.3,5,"제주, 대한민국",월
스위트 호텔 제주,2023-08-28,186942,3,8.3,3,"서귀포, 대한민국",월
레슬리 호텔,2023-08-28,66099,3,7.8,3,"제주, 대한민국",월
켄싱턴리조트 서귀포,2023-08-28,214050,3,8.1,4,"서귀포, 대한민국",월
제주 항공우주 호텔,2023-08-28,98182,3,8.4,4,"서귀포, 대한민국",월
유니호텔 제주,2023-08-28,136943,3,7.7,4,"제주, 대한민국",월
금호 제주 리조트,2023-08-28,141569,3,7.4,4,"서귀포, 대한민국",월
신신호텔 제주공항,2023-08-28,59643,3,7.6,4,"제주, 대한민국",월
제주 센트럴시티호텔,2023-08-28,70081,3,7.7,4,"제주, 대한민국",월
플레이스 캠프 제주,2023-08-28,202008,3,8.3,3,"서귀포, 대한민국",월
담모라 리조트,2023-08-28,92504,3,7.3,4,"서귀포, 대한민국",월
신신호텔 제주월드컵,2023-08-28,41400,3,7.7,4,"서귀포, 대한민국",월
퍼스트70 호텔,2023-08-28,46555,3,8.1,3,"서귀포, 대한민국",월
롯데 호텔 제주,2023-08-28,570000,4,8.8,5,"서귀포, 대한민국",월
라마다 제주 시티 호텔,2023-08-28,165290,4,8.1,4,"제주, 대한민국",월
파르나스 호텔 제주,2023-08-28,960000,4,9.2,5,"서귀포, 대한민국",월
베스트웨스턴 제주호텔,2023-08-28,103306,4,7.6,4,"제주, 대한민국",월
메종 글래드 제주,2023-08-28,305464,4,8.1,5,"제주, 대한민국",월
에코랜드 호텔,2023-08-28,450083,4,8.6,5,"제주, 대한민국",월
라마다 프라자 제주 호텔,2023-08-28,206545,4,8.2,5,"제주, 대한민국",월
신라스테이 제주,2023-08-28,183000,4,8.0,4,"제주, 대한민국",월
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,2023-08-28,98141,4,7.7,4,"제주, 대한민국",월
휘닉스 제주 섭지코지,2023-08-28,311690,4,7.8,4,"서귀포, 대한민국",월
탐라스테이 호텔 제주,2023-08-28,184380,4,7.7,4,"제주, 대한민국",월
더 베스트 제주 성산,2023-08-28,76860,4,7.9,4,"서귀포, 대한민국",월
더큐브 리조트 제주,2023-08-28,93815,4,8.2,4,"서귀포, 대한민국",월
코델리아 S 호텔,2023-08-28,37191,4,7.6,3,"서귀포, 대한민국",월
서머셋 제주신화월드,2023-08-28,605045,4,8.6,5,"서귀포, 대한민국",월
유탑 유블레스호텔,2023-08-28,495868,4,8.0,4,"제주, 대한민국",월
캠퍼트리 호텔 앤 리조트,2023-08-28,319091,4,8.4,4,"제주, 대한민국",월
한림리조트,2023-08-28,214545,4,8.8,4,"제주, 대한민국",월
그라벨 호텔,2023-08-28,141966,4,8.1,4,"제주, 대한민국",월
호텔 난타,2023-08-28,218182,4,8.6,4,"제주, 대한민국",월
제주 디 아일랜드 블루 호텔,2023-08-28,93500,4,8.1,4,"서귀포, 대한민국",월
WE호텔 제주,2023-08-28,436364,4,8.5,5,"서귀포, 대한민국",월
라온 호텔 앤 리조트,2023-08-28,160834,4,6.8,4,"제주, 대한민국",월
엠스테이 호텔 제주,2023-08-28,37965,4,7.8,4,"서귀포, 대한민국",월
호텔 샬롬 제주,2023-08-28,57852,4,7.9,5,"제주, 대한민국",월
호텔 토스카나,2023-08-28,2163636,4,9.0,4,"서귀포, 대한민국",월
오션스위츠 제주 호텔,2023-08-28,128099,4,8.1,4,"제주, 대한민국",월
글로스터 호텔 제주,2023-08-28,81819,4,8.3,5,"제주, 대한민국",월
스위트 호텔 제주,2023-08-28,243347,4,8.3,3,"서귀포, 대한민국",월
켄싱턴리조트 서귀포,2023-08-28,214050,4,8.1,4,"서귀포, 대한민국",월
유니호텔 제주,2023-08-28,161405,4,7.7,4,"제주, 대한민국",월
금호 제주 리조트,2023-08-28,141569,4,7.4,4,"서귀포, 대한민국",월
신신호텔 제주공항,2023-08-28,107721,4,7.6,4,"제주, 대한민국",월
제주 센트럴시티호텔,2023-08-28,77012,4,7.7,4,"제주, 대한민국",월
플레이스 캠프 제주,2023-08-28,202008,4,8.3,3,"서귀포, 대한민국",월
담모라 리조트,2023-08-28,99000,4,7.3,4,"서귀포, 대한민국",월
신신호텔 제주월드컵,2023-08-28,64536,4,7.7,4,"서귀포, 대한민국",월
호텔 케니 모슬포,2023-08-28,73273,4,8.4,3,"서귀포, 대한민국",월
포도 호텔,2023-08-28,961157,4,8.8,4,"서귀포, 대한민국",월
신신호텔 서귀포,2023-08-28,80810,4,8.0,4,"서귀포, 대한민국",월
호텔 위드 제주,2023-08-28,83741,4,8.0,4,"제주, 대한민국",월
소노캄 제주,2023-08-28,200827,4,7.5,2,"서귀포, 대한민국",월
애월 스테이 인 제주,2023-08-28,115060,4,8.6,5,"제주, 대한민국",월
벨룸 리조트,2023-08-28,442294,4,8.8,3,"서귀포, 대한민국",월
호텔더그랑 서귀포,2023-08-28,111273,4,10.0,3,"서귀포, 대한민국",월
흰수염 고래 리조트,2023-08-28,236363,4,8.5,4,"제주, 대한민국",월
코업시티호텔 성산,2023-08-28,148545,4,7.9,3,"서귀포, 대한민국",월
헤이 서귀포,2023-08-28,103322,4,7.9,4,"서귀포, 대한민국",월
아스타 호텔,2023-08-28,110646,4,8.4,3,"제주, 대한민국",월
샐리스 제주 호텔,2023-08-28,117208,4,7.2,4,"제주, 대한민국",월
롯데 리조트 아트 빌라스,2023-08-28,715909,4,8.1,4,"서귀포, 대한민국",월
소노벨 제주,2023-08-28,245455,4,7.9,5,"제주, 대한민국",월
호텔 화인 제주,2023-08-28,203719,4,9.2,3,"서귀포, 대한민국",월
위드시티호텔,2023-08-28,57273,4,7.2,3,"제주, 대한민국",월
롯데 호텔 제주,2023-08-29,500000,1,8.8,5,"서귀포, 대한민국",화
라마다 제주 시티 호텔,2023-08-29,76186,1,8.1,4,"제주, 대한민국",화
파르나스 호텔 제주,2023-08-29,620000,1,9.2,5,"서귀포, 대한민국",화
베스트웨스턴 제주호텔,2023-08-29,65819,1,7.6,4,"제주, 대한민국",화
랜딩관 제주신화월드 호텔앤리조트,2023-08-29,195248,1,8.3,5,"서귀포, 대한민국",화
메종 글래드 제주,2023-08-29,114436,1,8.1,5,"제주, 대한민국",화
에코랜드 호텔,2023-08-29,344213,1,8.6,5,"제주, 대한민국",화
제주 신라 호텔,2023-08-29,496548,1,9.0,5,"서귀포, 대한민국",화
라마다 프라자 제주 호텔,2023-08-29,181818,1,8.2,5,"제주, 대한민국",화
그랜드 하얏트 제주,2023-08-29,427998,1,8.8,5,"제주, 대한민국",화
신라스테이 제주,2023-08-29,113850,1,8.0,4,"제주, 대한민국",화
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,2023-08-29,88055,1,7.7,4,"제주, 대한민국",화
호텔 브릿지 서귀포,2023-08-29,45592,1,8.0,4,"서귀포, 대한민국",화
제주 부영 호텔&리조트,2023-08-29,180992,1,9.1,5,"서귀포, 대한민국",화
휘닉스 제주 섭지코지,2023-08-29,311690,1,7.8,4,"서귀포, 대한민국",화
탐라스테이 호텔 제주,2023-08-29,95483,1,7.7,4,"제주, 대한민국",화
더 베스트 제주 성산,2023-08-29,48348,1,7.9,4,"서귀포, 대한민국",화
호텔 리젠트 마린 더 블루,2023-08-29,113843,1,8.2,4,"제주, 대한민국",화
그랜드 조선 제주,2023-08-29,425000,1,8.9,5,"서귀포, 대한민국",화
롯데시티호텔 제주,2023-08-29,163637,1,8.5,4,"제주, 대한민국",화
더 그랜드 섬오름,2023-08-29,170000,1,8.3,3,"서귀포, 대한민국",화
더큐브 리조트 제주,2023-08-29,78383,1,8.2,4,"서귀포, 대한민국",화
코델리아 S 호텔,2023-08-29,33058,1,7.6,3,"서귀포, 대한민국",화
서머셋 제주신화월드,2023-08-29,605045,1,8.6,5,"서귀포, 대한민국",화
히든 클리프 호텔&네이쳐,2023-08-29,260000,1,8.3,5,"서귀포, 대한민국",화
해비치 호텔 & 리조트,2023-08-29,450000,1,8.6,5,"서귀포, 대한민국",화
엠버퓨어힐호텔&리조트,2023-08-29,371901,1,9.2,5,"제주, 대한민국",화
신화관 제주신화월드 호텔앤리조트,2023-08-29,339364,1,8.3,5,"서귀포, 대한민국",화
유탑 유블레스호텔,2023-08-29,123055,1,8.0,4,"제주, 대한민국",화
캠퍼트리 호텔 앤 리조트,2023-08-29,140579,1,8.4,4,"제주, 대한민국",화
한림리조트,2023-08-29,193305,1,8.8,4,"제주, 대한민국",화
그라벨 호텔,2023-08-29,111271,1,8.1,3,"제주, 대한민국",화
호텔 케니 서귀포,2023-08-29,28901,1,8.1,4,"서귀포, 대한민국",화
브라운 스위트 제주,2023-08-29,53413,1,7.3,5,"서귀포, 대한민국",화
메리어트관 제주신화월드 호텔앤리조트,2023-08-29,269488,1,8.4,4,"서귀포, 대한민국",화
호텔 난타,2023-08-29,68470,1,8.6,4,"제주, 대한민국",화
서귀포 JS호텔,2023-08-29,54515,1,8.4,3,"서귀포, 대한민국",화
스타즈 호텔 제주 로베로점,2023-08-29,35784,1,8.0,4,"제주, 대한민국",화
제주 디 아일랜드 블루 호텔,2023-08-29,59500,1,8.1,4,"서귀포, 대한민국",화
WE호텔 제주,2023-08-29,196364,1,8.5,5,"서귀포, 대한민국",화
라온 호텔 앤 리조트,2023-08-29,67382,1,6.8,4,"제주, 대한민국",화
엠스테이 호텔 제주,2023-08-29,35362,1,7.8,4,"서귀포, 대한민국",화
호텔 샬롬 제주,2023-08-29,50266,1,7.9,5,"제주, 대한민국",화
호텔 토스카나,2023-08-29,277686,1,9.0,4,"서귀포, 대한민국",화
오션스위츠 제주 호텔,2023-08-29,86569,1,8.1,4,"제주, 대한민국",화
아시아호텔,2023-08-29,46705,1,8.4,5,"제주, 대한민국",화
글로스터 호텔 제주,2023-08-29,79850,1,8.3,3,"제주, 대한민국",화
스위트 호텔 제주,2023-08-29,171269,1,8.3,3,"서귀포, 대한민국",화
레슬리 호텔,2023-08-29,46500,1,7.8,4,"제주, 대한민국",화
켄싱턴리조트 서귀포,2023-08-29,214050,1,8.1,4,"서귀포, 대한민국",화
제주 항공우주 호텔,2023-08-29,69091,1,8.4,4,"서귀포, 대한민국",화
유니호텔 제주,2023-08-29,98264,1,7.7,4,"제주, 대한민국",화
금호 제주 리조트,2023-08-29,141569,1,7.4,4,"서귀포, 대한민국",화
신신호텔 제주공항,2023-08-29,38836,1,7.6,4,"제주, 대한민국",화
제주 센트럴시티호텔,2023-08-29,61610,1,7.7,3,"제주, 대한민국",화
롯데 호텔 제주,2023-08-29,500000,2,8.8,5,"서귀포, 대한민국",화
라마다 제주 시티 호텔,2023-08-29,76186,2,8.1,4,"제주, 대한민국",화
파르나스 호텔 제주,2023-08-29,620000,2,9.2,5,"서귀포, 대한민국",화
베스트웨스턴 제주호텔,2023-08-29,65819,2,7.6,4,"제주, 대한민국",화
랜딩관 제주신화월드 호텔앤리조트,2023-08-29,195248,2,8.3,5,"서귀포, 대한민국",화
메종 글래드 제주,2023-08-29,114436,2,8.1,5,"제주, 대한민국",화
에코랜드 호텔,2023-08-29,344213,2,8.6,5,"제주, 대한민국",화
제주 신라 호텔,2023-08-29,496548,2,9.0,5,"서귀포, 대한민국",화
