date,week,car_name,price,engine,seater
2023-08-06,일,쏘나타 DN8 ,51000,가솔린 ,5
2023-08-06,일,K7 PREMIER ,58500,가솔린 ,5
2023-08-06,일,토레스 4WD ,60000,가솔린 ,5
2023-08-06,일,더 마스터 쏘렌토 4WD ,63000,디젤 ,7
2023-08-06,일,싼타페 TM 4WD ,63000,디젤 ,7
2023-08-06,일,EV6 4WD ,66000,전기 ,5
2023-08-06,일,더 뉴 싼타페 4WD ,66000,디젤 ,7
2023-08-06,일,쏘렌토 MQ4 4WD ,66000,디젤 ,7
2023-08-06,일,아이오닉 5 4WD ,66000,전기 ,5
2023-08-06,일,THE NEW G70 2.0 ,67200,가솔린 ,5
2023-08-06,일,G70 SHOOTING BRAKE ,69000,가솔린 ,5
2023-08-06,일,더 뉴 그랜저 2.5 ,70200,가솔린 ,5
2023-08-06,일,K8 2.5 ,75000,가솔린 ,5
2023-08-06,일,TESLA MODEL 3 ,82500,전기 ,5
2023-08-06,일,GV60 4WD ,84000,전기 ,5
2023-08-06,일,GV70 4WD ,84000,디젤 ,5
2023-08-06,일,더 뉴 카니발  ,88000,디젤 ,11
2023-08-06,일,더 뉴 카니발 ,88000,디젤 ,9
2023-08-06,일,All New G80 2.5 ,90000,가솔린 ,5
2023-08-06,일,GV70 ,90000,전기 ,5
2023-08-06,일,제네시스 G80 3.3 ,90000,가솔린 ,5
2023-08-06,일,스타리아 ,92000,디젤 ,11
2023-08-06,일,카니발 KA4 ,92000,디젤 ,9
2023-08-06,일,THE K9 3.8 ,95000,가솔린 ,5
2023-08-06,일,팰리세이드 4WD ,99000,디젤 ,8
2023-08-06,일,더 뉴 카니발 리무진 ,100000,디젤 ,7
2023-08-06,일,All New G80 ,107500,전기 ,5
2023-08-06,일,카니발 KA4 하이리무진 ,108000,가솔린 ,7
2023-08-06,일,GV80 4WD ,120000,디젤 ,7
2023-08-06,일,G90 3.8 ,122500,가솔린 ,5
2023-08-06,일,쏠라티 ,247500,디젤 ,15
2023-08-07,월,모닝 어반 ,35200,가솔린 ,5
2023-08-07,월,더 뉴 코나 4WD ,42000,가솔린 ,5
2023-08-07,월,코나 ,42000,가솔린 ,5
2023-08-07,월,캐스퍼 ,44000,가솔린 ,4
2023-08-07,월,XM3 1.4 ,45000,가솔린 ,5
2023-08-07,월,디 올 뉴 코나 4WD ,45000,가솔린 ,5
2023-08-07,월,셀토스 4WD ,45000,디젤 ,5
2023-08-07,월,더 뉴 K3 ,45500,가솔린 ,5
2023-08-07,월,올 뉴 아반떼 ,45500,가솔린 ,5
2023-08-07,월,코나 ,48000,전기 ,5
2023-08-07,월,INTERACTIVE K5 ,51000,가솔린 ,5
2023-08-07,월,니로 ,51000,전기 ,5
2023-08-07,월,쏘나타 DN8 ,51000,가솔린 ,5
2023-08-07,월,K7 PREMIER ,58500,가솔린 ,5
2023-08-07,월,토레스 4WD ,60000,가솔린 ,5
2023-08-07,월,더 마스터 쏘렌토 4WD ,63000,디젤 ,7
2023-08-07,월,싼타페 TM 4WD ,63000,디젤 ,7
2023-08-07,월,EV6 4WD ,66000,전기 ,5
2023-08-07,월,더 뉴 싼타페 4WD ,66000,디젤 ,7
2023-08-07,월,쏘렌토 MQ4 4WD ,66000,디젤 ,7
2023-08-07,월,아이오닉 5 4WD ,66000,전기 ,5
2023-08-07,월,THE NEW G70 2.0 ,67200,가솔린 ,5
2023-08-07,월,G70 SHOOTING BRAKE ,69000,가솔린 ,5
2023-08-07,월,더 뉴 그랜저 2.5 ,70200,가솔린 ,5
2023-08-07,월,K8 2.5 ,75000,가솔린 ,5
2023-08-07,월,TESLA MODEL 3 ,82500,전기 ,5
2023-08-07,월,GV60 4WD ,84000,전기 ,5
2023-08-07,월,GV70 4WD ,84000,디젤 ,5
2023-08-07,월,더 뉴 카니발 ,88000,디젤 ,11
2023-08-07,월,더 뉴 카니발 ,88000,디젤 ,9
2023-08-07,월,All New G80 2.5 ,90000,가솔린 ,5
2023-08-07,월,제네시스 G80 3.3 ,90000,가솔린 ,5
2023-08-07,월,스타리아 ,92000,디젤 ,11
2023-08-07,월,카니발 KA4 ,92000,디젤 ,9
2023-08-07,월,THE K9 3.8 ,95000,가솔린 ,5
2023-08-07,월,팰리세이드 4WD ,99000,디젤 ,8
2023-08-07,월,더 뉴 카니발 리무진 ,100000,디젤 ,7
2023-08-07,월,All New G80 ,107500,전기 ,5
2023-08-07,월,카니발 KA4 하이리무진 ,108000,가솔린 ,7
2023-08-07,월,GV80 4WD ,120000,디젤 ,7
2023-08-07,월,G90 3.8 ,122500,가솔린 ,5
2023-08-07,월,쏠라티 ,275000,디젤 ,15
2023-08-08,화,모닝 어반 ,35200,가솔린 ,5
2023-08-08,화,베뉴 ,36000,가솔린 ,5
2023-08-08,화,ALL NEW K3 ,42000,가솔린 ,5
2023-08-08,화,더 뉴 코나 4WD ,42000,가솔린 ,5
2023-08-08,화,아반떼 AD ,42000,가솔린 ,5
2023-08-08,화,아반떼 AD ,42000,가솔린 ,5
2023-08-08,화,코나 ,42000,가솔린 ,5
2023-08-08,화,캐스퍼 ,44000,가솔린 ,4
2023-08-08,화,LF 쏘나타 뉴라이즈 ,45000,가솔린 ,5
2023-08-08,화,XM3 1.4 ,45000,가솔린 ,5
2023-08-08,화,디 올 뉴 코나 4WD ,45000,가솔린 ,5
2023-08-08,화,베리 뉴 티볼리 에어 ,45000,가솔린 ,5
2023-08-08,화,셀토스 2WD ,45000,가솔린 ,5
2023-08-08,화,셀토스 4WD ,45000,디젤 ,5
2023-08-08,화,셀토스 4WD ,45000,가솔린 ,5
2023-08-08,화,더 뉴 K3 ,45500,가솔린 ,5
2023-08-08,화,쏘울 부스터 ,45500,가솔린 ,5
2023-08-08,화,올 뉴 아반떼 ,45500,가솔린 ,5
2023-08-08,화,INTERACTIVE K5 ,48000,LPG ,5
2023-08-08,화,쏘나타 DN8 ,48000,LPG ,5
2023-08-08,화,INTERACTIVE K5 ,51000,가솔린 ,5
2023-08-08,화,니로 ,51000,전기 ,5
2023-08-08,화,쏘나타 DN8 ,51000,가솔린 ,5
2023-08-08,화,K7 PREMIER ,58500,가솔린 ,5
2023-08-08,화,싼타페 TM 2WD  ,60000,디젤 ,7
2023-08-08,화,토레스 4WD ,60000,가솔린 ,5
2023-08-08,화,더 마스터 쏘렌토 4WD  ,63000,디젤 ,7
2023-08-08,화,싼타페 TM 4WD  ,63000,디젤 ,7
2023-08-08,화,EV6 4WD ,66000,전기 ,5
2023-08-08,화,더 뉴 싼타페 4WD ,66000,디젤 ,7
2023-08-08,화,쏘렌토 MQ4 4WD ,66000,디젤 ,7
2023-08-08,화,아이오닉 5 4WD ,66000,전기 ,5
2023-08-08,화,THE NEW G70 2.0 ,67200,가솔린 ,5
2023-08-08,화,그랜저 IG 3.0 ,67200,가솔린 ,5
2023-08-08,화,G70 SHOOTING BRAKE ,69000,가솔린 ,5
2023-08-08,화,더 뉴 그랜저 2.5 ,70200,가솔린 ,5
2023-08-08,화,K8 2.5 ,75000,가솔린 ,5
2023-08-08,화,더 뉴 그랜드 스타렉스 ,80000,디젤 ,12
2023-08-08,화,올 뉴 카니발 ,80000,디젤 ,9
2023-08-08,화,TESLA MODEL 3 ,82500,전기 ,5
2023-08-08,화,GV60 4WD ,84000,전기 ,5
2023-08-08,화,GV70 4WD ,84000,디젤 ,5
2023-08-08,화,더 뉴 카니발 ,88000,디젤 ,11
2023-08-08,화,더 뉴 카니발 ,88000,디젤 ,9
2023-08-08,화,All New G80 2.5 ,90000,가솔린 ,5
2023-08-08,화,제네시스 G80 3.3 ,90000,가솔린 ,5
2023-08-08,화,스타리아 ,92000,디젤 ,11
2023-08-08,화,카니발 KA4 ,92000,디젤 ,9
2023-08-08,화,THE K9 3.8 ,95000,가솔린 ,5
2023-08-08,화,팰리세이드 4WD ,99000,디젤 ,8
2023-08-08,화,더 뉴 카니발 리무진 ,100000,디젤 ,7
2023-08-08,화,All New G80 ,107500,전기 ,5
2023-08-08,화,카니발 KA4 하이리무진 ,108000,가솔린 ,7
2023-08-08,화,GV80 4WD ,120000,디젤 ,7
2023-08-08,화,G90 3.8 ,122500,가솔린 ,5
2023-08-08,화,쏠라티 ,275000,디젤 ,15
2023-08-09,수,ALL NEW K3 ,42000,가솔린 ,5
2023-08-09,수,베뉴 ,42000,가솔린 ,5
2023-08-09,수,아반떼 AD ,42000,가솔린 ,5
2023-08-09,수,모닝 어반 ,44000,가솔린 ,5
2023-08-09,수,스파크 ,44000,가솔린 ,5
2023-08-09,수,LF 쏘나타 뉴라이즈 ,45000,가솔린 ,5
2023-08-09,수,더 뉴 K3 ,45500,가솔린 ,5
2023-08-09,수,쏘울 부스터 ,45500,가솔린 ,5
2023-08-09,수,올 뉴 아반떼 ,45500,가솔린 ,5
2023-08-09,수,INTERACTIVE K5 ,48000,LPG ,5
2023-08-09,수,쏘나타 DN8 ,48000,LPG ,5
2023-08-09,수,더 뉴 코나 4WD ,49000,가솔린 ,5
2023-08-09,수,코나 ,49000,가솔린 ,5
2023-08-09,수,INTERACTIVE K5 ,51000,가솔린 ,5
2023-08-09,수,니로 ,51000,전기 ,5
2023-08-09,수,쏘나타 DN8 ,51000,가솔린 ,5
2023-08-09,수,XM3 1.4 ,52500,가솔린 ,5
2023-08-09,수,디 올 뉴 코나 4WD ,52500,가솔린 ,5
2023-08-09,수,베리 뉴 티볼리 에어 ,52500,가솔린 ,5
2023-08-09,수,셀토스 2WD ,52500,가솔린 ,5
2023-08-09,수,셀토스 4WD ,52500,디젤 ,5
2023-08-09,수,셀토스 4WD ,52500,가솔린 ,5
2023-08-09,수,캐스퍼 ,55000,가솔린 ,4
2023-08-09,수,K7 PREMIER ,58500,가솔린 ,5
2023-08-09,수,EV6 4WD ,66000,전기 ,5
2023-08-09,수,아이오닉 5 4WD ,66000,전기 ,5
2023-08-09,수,THE NEW G70 2.0 ,67200,가솔린 ,5
2023-08-09,수,그랜저 IG 3.0 ,67200,가솔린 ,5
2023-08-09,수,G70 SHOOTING BRAKE ,69000,가솔린 ,5
2023-08-09,수,싼타페 TM 2WD  ,70000,디젤 ,7
2023-08-09,수,토레스 4WD ,70000,가솔린 ,5
2023-08-09,수,더 뉴 그랜저 2.5 ,70200,가솔린 ,5
2023-08-09,수,더 마스터 쏘렌토 4WD  ,73500,디젤 ,7
2023-08-09,수,싼타페 TM 4WD ,73500,디젤 ,7
2023-08-09,수,K8 2.5 ,75000,가솔린 ,5
2023-08-09,수,더 뉴 싼타페 4WD ,77000,디젤 ,7
2023-08-09,수,쏘렌토 MQ4 4WD ,77000,디젤 ,7
2023-08-09,수,더 뉴 그랜드 스타렉스 ,80000,디젤 ,12
2023-08-09,수,올 뉴 카니발  ,80000,디젤 ,9
2023-08-09,수,TESLA MODEL 3 ,82500,전기 ,5
2023-08-09,수,GV60 4WD ,84000,전기 ,5
2023-08-09,수,더 뉴 카니발,88000,디젤 ,11
2023-08-09,수,더 뉴 카니발,88000,디젤 ,9
2023-08-09,수,All New G80 2.5,90000,가솔린 ,5
2023-08-09,수,GV70,90000,전기 ,5
2023-08-09,수,제네시스 G80 3.3,90000,가솔린 ,5
2023-08-09,수,스타리아,92000,디젤 ,11
2023-08-09,수,카니발 KA4 ,92000,디젤 ,9
2023-08-09,수,THE K9 3.8 ,95000,가솔린 ,5
2023-08-09,수,GV70 4WD ,98000,디젤 ,5
2023-08-09,수,팰리세이드 4WD ,99000,디젤 ,8
2023-08-09,수,더 뉴 카니발 리무진 ,100000,디젤 ,7
2023-08-09,수,All New G80 ,107500,전기 ,5
2023-08-09,수,카니발 KA4 하이리무진 ,108000,가솔린 ,7
2023-08-09,수,GV80 4WD  ,120000,디젤 ,7
2023-08-09,수,G90 3.8 ,122500,가솔린 ,5
2023-08-09,수,쏠라티 ,275000,디젤 ,15
2023-08-10,목,모닝 어반 ,57200,가솔린 ,5
2023-08-10,목,ALL NEW K3 ,60000,가솔린 ,5
2023-08-10,목,베뉴 ,60000,가솔린 ,5
2023-08-10,목,아반떼 AD ,60000,가솔린 ,5
2023-08-10,목,더 뉴 레이 ,63050,가솔린 ,5
2023-08-10,목,더 뉴 K3 ,65000,가솔린 ,5
2023-08-10,목,쏘울 부스터 ,65000,가솔린 ,5
2023-08-10,목,올 뉴 아반떼 ,65000,가솔린 ,5
2023-08-10,목,LF 쏘나타 뉴라이즈 ,67500,가솔린 ,5
2023-08-10,목,더 뉴 코나 4WD ,70000,가솔린 ,5
2023-08-10,목,코나 ,70000,가솔린 ,5
2023-08-10,목,K7 PREMIER ,70200,가솔린 ,5
2023-08-10,목,캐스퍼 ,71500,가솔린 ,4
2023-08-10,목,INTERACTIVE K5 ,72000,LPG ,5
2023-08-10,목,쏘나타 DN8 ,72000,LPG ,5
2023-08-10,목,코나 ,72000,전기 ,5
2023-08-10,목,XM3 1.4 ,75000,가솔린 ,5
2023-08-10,목,디 올 뉴 코나 4WD ,75000,가솔린 ,5
2023-08-10,목,베리 뉴 티볼리 에어 ,75000,가솔린 ,5
2023-08-10,목,셀토스 2WD ,75000,가솔린 ,5
2023-08-10,목,셀토스 4WD ,75000,디젤 ,5
2023-08-10,목,셀토스 4WD ,75000,가솔린 ,5
2023-08-10,목,트레일 블레이저 2WD ,75000,가솔린 ,5
2023-08-10,목,INTERACTIVE K5 ,76500,가솔린 ,5
2023-08-10,목,니로 ,76500,전기 ,5
2023-08-10,목,쏘나타 DN8 ,76500,가솔린 ,5
2023-08-10,목,그랜저 IG 3.0 ,78400,가솔린 ,5
2023-08-10,목,더 뉴 그랜저 2.5 ,81900,가솔린 ,5
2023-08-10,목,K8 2.5 ,87500,가솔린 ,5
2023-08-10,목,EV6 4WD ,99000,전기 ,5
2023-08-10,목,아이오닉 5 4WD ,99000,전기 ,5
2023-08-10,목,더 뉴 그랜드 스타렉스 ,100000,디젤 ,12
2023-08-10,목,싼타페 TM 2WD ,100000,디젤 ,7
2023-08-10,목,올 뉴 카니발 ,100000,디젤 ,9
2023-08-10,목,토레스 4WD ,100000,가솔린 ,5
2023-08-10,목,THE NEW G70 2.0 ,100800,가솔린 ,5
2023-08-10,목,G70 SHOOTING BRAKE ,103500,가솔린 ,5
2023-08-10,목,All New G80 2.5 ,105000,가솔린 ,5
2023-08-10,목,더 마스터 쏘렌토 4WD ,105000,디젤 ,7
2023-08-10,목,싼타페 TM 4WD ,105000,디젤 ,7
2023-08-10,목,제네시스 G80 3.3 ,105000,가솔린 ,5
2023-08-10,목,더 뉴 싼타페 4WD ,110000,디젤 ,7
2023-08-10,목,더 뉴 카니발 ,110000,디젤 ,9
2023-08-10,목,쏘렌토 MQ4 4WD ,110000,디젤 ,7
2023-08-10,목,THE K9 3.8 ,114000,가솔린 ,5
2023-08-10,목,스타리아 ,115000,디젤 ,11
2023-08-10,목,카니발 KA4 ,115000,디젤 ,9
2023-08-10,목,TESLA MODEL 3 ,115500,전기 ,5
2023-08-10,목,더 뉴 카니발 리무진 ,125000,디젤 ,7
2023-08-10,목,GV60 4WD ,126000,전기 ,5
2023-08-10,목,GV70 ,135000,전기 ,5
2023-08-10,목,GV70 4WD ,140000,디젤 ,5
2023-08-10,목,G90 3.8 ,147000,가솔린 ,5
2023-08-10,목,팰리세이드 4WD ,148500,디젤 ,8
2023-08-10,목,All New G80 ,150500,전기 ,5
2023-08-10,목,카니발 KA4 하이리무진 ,162000,가솔린 ,7
2023-08-10,목,GV80 4WD ,180000,디젤 ,7
2023-08-10,목,쏠라티 ,330000,디젤 ,15
2023-08-11,금,모닝 어반 ,70400,가솔린 ,5
2023-08-11,금,ALL NEW K3 ,72000,가솔린 ,5
2023-08-11,금,베뉴 ,72000,가솔린 ,5
2023-08-11,금,아반떼 AD ,72000,가솔린 ,5
2023-08-11,금,LF 쏘나타 뉴라이즈 ,75000,가솔린 ,5
2023-08-11,금,더 뉴 K3 ,78000,가솔린 ,5
2023-08-11,금,쏘울 부스터 ,78000,가솔린 ,5
2023-08-11,금,올 뉴 아반떼 ,78000,가솔린 ,5
2023-08-11,금,INTERACTIVE K5 ,80000,LPG ,5
2023-08-11,금,쏘나타 DN8 ,80000,LPG ,5
2023-08-11,금,코나 ,80000,전기 ,5
2023-08-11,금,더 뉴 코나 4WD ,84000,가솔린 ,5
2023-08-11,금,코나 ,84000,가솔린 ,5
2023-08-11,금,INTERACTIVE K5 ,85000,가솔린 ,5
2023-08-11,금,니로 ,85000,전기 ,5
2023-08-11,금,쏘나타 DN8 ,85000,가솔린 ,5
2023-08-11,금,캐스퍼 ,88000,가솔린 ,4
2023-08-11,금,그랜저 IG 3.0 ,89600,가솔린 ,5
2023-08-11,금,XM3 1.4 ,90000,가솔린 ,5
2023-08-11,금,디 올 뉴 코나 4WD ,90000,가솔린 ,5
2023-08-11,금,베리 뉴 티볼리 에어 ,90000,가솔린 ,5
2023-08-11,금,셀토스 2WD ,90000,가솔린 ,5
2023-08-11,금,셀토스 4WD ,90000,디젤 ,5
2023-08-11,금,셀토스 4WD ,90000,가솔린 ,5
2023-08-11,금,트레일 블레이저 2WD ,90000,가솔린 ,5
2023-08-11,금,K7 PREMIER ,93600,가솔린 ,5
2023-08-11,금,더 뉴 그랜저 2.5 ,93600,가솔린 ,5
2023-08-11,금,K8 2.5 ,100000,가솔린 ,5
2023-08-11,금,EV6 4WD ,110000,전기 ,5
2023-08-11,금,아이오닉 5 4WD ,110000,전기 ,5
2023-08-11,금,THE NEW G70 2.0 ,112000,가솔린 ,5
2023-08-11,금,G70 SHOOTING BRAKE ,115000,가솔린 ,5
2023-08-11,금,All New G80 2.5 ,120000,가솔린 ,5
2023-08-11,금,싼타페 TM 2WD  ,120000,디젤 ,7
2023-08-11,금,제네시스 G80 3.3 ,120000,가솔린 ,5
2023-08-11,금,토레스 4WD ,120000,가솔린 ,5
2023-08-11,금,더 마스터 쏘렌토 4WD  ,126000,디젤 ,7
2023-08-11,금,싼타페 TM 4WD  ,126000,디젤 ,7
2023-08-11,금,더 뉴 싼타페 4WD ,132000,디젤 ,7
2023-08-11,금,쏘렌토 MQ4 4WD ,132000,디젤 ,7
2023-08-11,금,GV60 4WD ,140000,전기 ,5
2023-08-11,금,TESLA MODEL 3 ,148500,전기 ,5
2023-08-11,금,GV70 ,150000,전기 ,5
2023-08-11,금,더 뉴 그랜드 스타렉스 ,150000,디젤 ,12
2023-08-11,금,올 뉴 카니발 ,150000,디젤 ,9
2023-08-11,금,THE K9 3.8 ,152000,가솔린 ,5
2023-08-11,금,더 뉴 카니발 ,165000,디젤 ,11
2023-08-11,금,더 뉴 카니발 ,165000,디젤 ,9
2023-08-11,금,팰리세이드 4WD ,165000,디젤 ,8
2023-08-11,금,GV70 4WD ,168000,디젤 ,5
2023-08-11,금,스타리아 ,172500,디젤 ,11
2023-08-11,금,카니발 KA4 ,172500,디젤 ,9
2023-08-11,금,더 뉴 카니발 리무진 ,187500,디젤 ,7
2023-08-11,금,All New G80 ,193500,전기 ,5
2023-08-11,금,G90 3.8 ,196000,가솔린 ,5
2023-08-11,금,GV80 4WD ,200000,디젤 ,7
2023-08-11,금,카니발 KA4 하이리무진 ,216000,가솔린 ,7
2023-08-11,금,쏠라티 ,440000,디젤 ,15
2023-08-12,토,베뉴 ,78000,가솔린 ,5
2023-08-12,토,모닝 어반 ,83600,가솔린 ,5
2023-08-12,토,ALL NEW K3 ,84000,가솔린 ,5
2023-08-12,토,아반떼 AD ,84000,가솔린 ,5
2023-08-12,토,LF 쏘나타 뉴라이즈 ,90000,가솔린 ,5
2023-08-12,토,더 뉴 K3 ,91000,가솔린 ,5
2023-08-12,토,쏘울 부스터 ,91000,가솔린 ,5
2023-08-12,토,올 뉴 아반떼 ,91000,가솔린 ,5
2023-08-12,토,니로 ,93500,전기 ,5
2023-08-12,토,INTERACTIVE K5 ,96000,LPG ,5
2023-08-12,토,쏘나타 DN8 ,96000,LPG ,5
2023-08-12,토,XM3 1.4 ,97500,가솔린 ,5
2023-08-12,토,베리 뉴 티볼리 ,97500,가솔린 ,5
2023-08-12,토,베리 뉴 티볼리 에어 ,97500,가솔린 ,5
2023-08-12,토,셀토스 2WD ,97500,가솔린 ,5
2023-08-12,토,그랜저 IG 3.0 ,100800,가솔린 ,5
2023-08-12,토,INTERACTIVE K5 ,102000,가솔린 ,5
